Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
8.945	39.257	0.006	1.070	0.025	1621.802	-0.040
9.007	39.014	-0.006	1.013	0.033	1637.642	-0.044
9.070	38.825	0.006	0.963	0.041	1631.550	-0.041
9.132	38.819	0.000	0.923	0.025	1637.642	-0.045
9.195	38.874	0.006	0.857	0.025	1623.020	-0.044
9.257	39.531	0.000	0.832	0.033	1637.642	-0.044
9.320	39.750	0.000	0.824	0.016	1630.331	-0.044
9.382	39.951	-0.012	0.800	0.033	1637.642	-0.044
9.445	40.134	0.000	0.791	0.025	1621.802	-0.043
9.508	40.317	0.000	0.783	0.033	1637.642	-0.041
9.570	40.487	-0.006	0.783	0.025	1626.676	-0.043
9.633	40.633	0.000	0.791	0.033	1638.861	-0.041
9.695	40.773	0.000	0.800	0.033	1621.802	-0.041
9.758	40.907	0.000	0.824	0.025	1637.642	-0.040
9.820	41.005	0.000	0.832	0.025	1624.239	-0.041
9.883	41.072	0.000	0.832	0.033	1638.861	-0.041
9.945	41.078	0.000	0.857	0.025	1623.020	-0.041
10.008	41.047	0.006	0.857	0.033	1637.642	-0.040
10.071	40.980	0.006	0.882	0.033	1624.239	-0.041
10.133	40.913	0.000	0.849	0.025	1638.861	-0.040
10.196	40.816	0.006	0.849	0.041	1623.020	-0.040
10.258	40.773	0.000	0.857	0.016	1638.861	-0.039
10.321	40.749	0.000	0.849	0.033	1625.457	-0.040
10.383	40.682	0.000	0.849	0.033	1637.642	-0.041
10.446	40.670	0.000	0.849	0.033	1624.239	-0.038
10.508	40.639	-0.006	0.841	0.041	1640.079	-0.039
10.571	40.670	-0.006	0.832	0.025	1625.457	-0.040
10.633	40.810	0.000	0.849	0.033	1636.424	-0.039
10.696	41.297	0.000	0.857	0.033	1621.802	-0.040
10.759	41.522	0.000	0.890	0.025	1638.861	-0.039
10.821	41.699	0.000	0.914	0.033	1624.239	-0.040
10.884	41.900	0.006	0.931	0.033	1637.642	-0.040
10.946	42.064	0.000	0.972	0.033	1623.020	-0.039
11.009	42.161	0.000	1.004	0.041	1640.079	-0.040
11.071	42.216	0.000	1.037	0.016	1624.239	-0.041
11.134	42.155	0.000	1.054	0.025	1638.861	-0.040
11.196	41.961	0.000	1.086	0.025	1621.802	-0.043
11.259	41.705	-0.012	1.119	0.033	1638.861	-0.040
11.322	41.376	0.006	1.111	0.033	1624.239	-0.041
11.384	41.017	0.000	1.086	0.033	1637.642	-0.044
11.447	40.633	0.000	1.086	0.033	1623.020	-0.044
11.509	40.262	0.000	1.062	0.025	1637.642	-0.041
11.572	39.957	0.000	1.021	0.041	1623.020	-0.041
11.634	39.708	-0.006	1.004	0.041	1637.642	-0.043
11.697	39.568	0.000	0.955	0.033	1623.020	-0.041
11.759	39.178	0.000	0.914	0.033	1638.861	-0.043
11.822	38.953	-0.006	0.873	0.033	1625.457	-0.041
11.884	38.855	0.000	0.841	0.041	1637.642	-0.044
11.947	38.880	-0.006	0.791	0.033	1623.020	-0.043
12.010	39.410	0.006	0.759	0.025	1636.424	-0.043
12.072	39.683	-0.006	0.742	0.033	1623.020	-0.041
12.135	39.927	0.000	0.718	0.025	1637.642	-0.043
12.197	40.171	0.000	0.726	0.041	1621.802	-0.044
12.260	40.420	0.000	0.726	0.025	1637.642	-0.043
12.322	40.652	0.000	0.742	0.033	1625.457	-0.044
12.385	40.871	0.006	0.742	0.041	1636.424	-0.043
12.447	41.090	0.000	0.759	0.033	1624.239	-0.041
12.510	41.248	0.000	0.759	0.025	1636.424	-0.041
12.573	41.400	-0.006	0.775	0.033	1626.676	-0.041
12.635	41.327	0.000	0.800	0.041	1636.424	-0.041
12.698	41.607	0.000	0.816	0.033	1624.239	-0.039
12.760	41.632	0.006	0.824	0.033	1636.424	-0.040
12.823	41.632	0.006	0.849	0.025	1626.676	-0.041
12.885	41.595	-0.006	0.857	0.025	1636.424	-0.040
12.948	41.534	0.000	0.882	0.025	1625.457	-0.040
13.010	41.449	0.000	0.882	0.033	1636.424	-0.040
